Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,PromotionMomentum,CompensationGrowthProxy,CareerSatisfactionIndex,OrgStabilityScore,EmployeeDevelopmentScore,RetentionOpportunityIndex,LeadershipExposureScore,EngagementCompositeScore,BurnoutRiskProxy,CareerAccelerationScore,PromotionGapScore,RetentionScore,StagnationScore,GrowthPotentialScore,ManagerialInfluenceScore,CompositeRisk,RiskTier,Cluster,ClusterLabel,PCA1,PCA2
26,0,Travel_Frequently,496,Research & Development,11,2,Medical,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Yes,13,3,3,1,5,3,3,5,3,3,3,0.5,0.5,0.5,0.5,0.3333333333333333,0.25,2.369315342328836,2.3333333333333335,2.0,7.0,0.4666666666666667,2.1,1.9000000000000001,0.8137931034482758,9.75,20.0,46.666666666666664,50.0,53.84615384615385,50.0,39.66666666666667,Medium Risk,0,Fast-Track Performers,1.9988779605331144,-1.3433183399945134
37,0,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,No,12,3,2,0,17,3,3,17,12,5,7,0.2777777777777778,0.6666666666666666,0.16666666666666666,0.3888888888888889,0.05555555555555555,0.16666666666666666,2.1128871128871127,3.3333333333333335,3.0,6.600000000000001,0.33055555555555555,1.4,3.3000000000000003,0.16034482758620688,6.0,33.33333333333333,33.05555555555556,66.66666666666666,50.76923076923078,38.88888888888889,43.222222222222214,Medium Risk,0,Fast-Track Performers,1.6342634013856807,1.799258926199552
44,1,Travel_Frequently,920,Research & Development,24,3,Life Sciences,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Yes,22,4,4,1,19,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.05,1.0,3.157842157842158,2.3333333333333335,4.0,10.0,0.16666666666666666,1.5999999999999999,3.1,0.9482758620689655,88.0,0.0,16.666666666666664,0.0,76.92307692307693,0.0,6.666666666666666,Low Risk,1,Promotion-Stalled,-3.3102636391201536,-0.5768324044857082
38,0,Travel_Rarely,688,Research & Development,23,4,Life Sciences,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,No,14,3,2,1,10,2,3,2,2,1,2,0.3333333333333333,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.5,2.871064467766117,3.3333333333333335,3.0,7.1,0.22878787878787876,2.1,3.3000000000000003,0.3879310344827586,21.0,6.666666666666667,22.878787878787875,18.181818181818183,54.61538461538461,66.66666666666666,16.606060606060606,Low Risk,3,Stable Contributors,0.15585467652924495,1.8156239136400474
26,1,Travel_Rarely,1449,Research & Development,16,4,Medical,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Yes,13,3,4,1,5,2,3,3,2,0,2,0.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,2.370629370629371,2.6666666666666665,2.5,6.699999999999999,0.21666666666666667,1.5999999999999999,2.45,0.7155172413793104,39.0,0.0,21.666666666666668,33.33333333333333,51.53846153846153,50.0,18.666666666666664,Low Risk,3,Stable Contributors,-1.2675761159592114,-0.39299482656382995
28,0,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,No,21,4,4,0,5,3,3,5,3,0,2,0.0,0.5,0.5,0.3333333333333333,0.16666666666666666,1.0,3.306693306693307,3.3333333333333335,4.0,10.5,0.19166666666666665,1.4,3.8000000000000003,0.23275862068965517,84.0,0.0,19.166666666666664,50.0,80.76923076923077,33.33333333333333,22.666666666666664,Low Risk,1,Promotion-Stalled,-2.5517454958247576,1.5352758836955076
49,0,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,18665,25594,9,Yes,11,3,4,0,22,4,3,3,2,1,2,0.25,0.08695652173913043,1.0,0.5,0.21739130434782608,0.5,3.732253549290142,2.3333333333333335,3.5,6.5,0.27590579710144925,3.4,2.65,0.8034482758620689,16.5,6.666666666666667,27.590579710144926,8.695652173913043,50.0,50.0,15.644927536231883,Low Risk,4,Career Explorers,0.12629980363799934,-0.29936913953961974
36,0,Travel_Rarely,506,Research & Development,3,3,Technical Degree,3,Male,30,3,2,Research Scientist,2,Single,4485,26285,4,No,12,3,4,0,10,2,3,8,0,7,7,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,0.18181818181818182,0.125,2.2413793103448274,2.6666666666666665,3.5,6.300000000000001,0.40555555555555556,1.9,2.95,0.1810344827586207,4.5,46.666666666666664,40.55555555555556,0.0,48.46153846153847,77.77777777777779,30.22222222222222,Low Risk,0,Fast-Track Performers,2.351458711794069,0.5116183835223835
31,0,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,No,11,3,3,1,2,5,2,2,2,2,2,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.786213786213786,2.3333333333333335,3.5,6.800000000000001,0.5666666666666667,1.5999999999999999,2.75,0.35172413793103446,11.0,13.333333333333334,56.666666666666664,66.66666666666666,52.307692307692314,66.66666666666666,46.666666666666664,Medium Risk,0,Fast-Track Performers,2.8193694191029586,-0.49192597972989155
26,1,Travel_Rarely,950,Sales,4,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Yes,12,3,2,0,8,0,3,8,7,7,4,0.7777777777777778,0.7777777777777778,0.0,0.4444444444444444,0.2222222222222222,0.125,2.912543728135932,3.0,3.0,5.700000000000001,0.5666666666666667,1.6,3.3000000000000003,0.5913793103448276,4.5,46.666666666666664,56.666666666666664,77.77777777777779,43.846153846153854,44.44444444444444,60.0,Medium Risk,0,Fast-Track Performers,3.402939691155946,1.3742642686231663
37,0,Travel_Frequently,889,Research & Development,9,3,Medical,2,Male,53,3,1,Research Scientist,4,Married,2326,11411,1,Yes,12,3,3,3,4,3,2,4,2,1,2,0.2,0.4,0.6,0.4,0.2,0.5,2.323676323676324,3.0,2.5,6.600000000000001,0.27,2.0,2.85,0.793103448275862,18.0,6.666666666666667,27.0,40.0,50.76923076923078,40.0,24.8,Low Risk,3,Stable Contributors,0.1895431720021843,0.8613248360319544
42,0,Travel_Frequently,555,Sales,26,3,Marketing,3,Female,77,3,4,Sales Executive,2,Married,13525,14864,5,No,14,3,4,1,23,2,4,20,4,4,8,0.19047619047619047,0.16666666666666666,0.09523809523809523,0.38095238095238093,0.16666666666666666,0.2,3.380404898775306,3.0,3.5,7.1,0.20833333333333331,3.1,3.1500000000000004,0.5689655172413792,8.4,26.666666666666668,20.833333333333332,16.666666666666664,54.61538461538461,38.095238095238095,21.333333333333336,Low Risk,3,Stable Contributors,0.2546678405416409,1.3538978771577495
18,1,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,No,13,3,3,0,0,2,3,0,0,0,0,0.0,0.0,2.0,0.0,1.0,1.0,1.4185814185814185,3.0,3.0,6.699999999999999,0.1,1.4,3.0,0.1810344827586207,39.0,0.0,10.0,0.0,51.53846153846153,0.0,4.0,Low Risk,2,High-Risk Stagnation,-3.6740991978637463,0.9943766746202692
35,0,Travel_Rarely,1232,Sales,16,3,Marketing,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,0,No,15,3,3,2,12,3,2,11,9,6,9,0.5,0.6923076923076923,0.25,0.75,0.23076923076923078,0.14285714285714285,2.67244251916028,2.3333333333333335,3.0,7.800000000000001,0.5147435897435897,2.8,2.5,0.31551724137931036,6.428571428571429,40.0,51.47435897435897,69.23076923076923,60.00000000000001,75.0,53.35897435897436,Medium Risk,0,Fast-Track Performers,2.9067559816436583,-0.8055430109323732
36,0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,No,18,3,4,2,4,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.2,1.0,3.6843156843156843,3.6666666666666665,3.5,8.7,0.03333333333333335,2.1,3.5500000000000003,0.4862068965517241,54.0,0.0,3.333333333333335,0.0,66.92307692307692,0.0,1.333333333333334,Low Risk,2,High-Risk Stagnation,-3.395531605070674,2.3019253410262395
51,0,Travel_Rarely,1302,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,No,18,3,4,1,13,3,3,4,1,1,2,0.2,0.07142857142857142,0.6,0.4,0.14285714285714285,0.5,2.739630184907546,2.0,4.0,9.0,0.28785714285714287,1.5,3.2,0.1706896551724138,27.0,6.666666666666667,28.78571428571429,7.142857142857142,69.23076923076923,40.0,15.657142857142858,Low Risk,4,Career Explorers,-0.2518464793486722,-0.5643112705456003
41,0,Travel_Rarely,334,Sales,2,4,Life Sciences,4,Male,88,3,4,Manager,2,Single,16015,15896,1,No,19,3,2,0,22,2,3,22,10,0,4,0.0,0.43478260869565216,0.08695652173913043,0.17391304347826086,0.17391304347826086,1.0,4.002749312671832,2.6666666666666665,3.0,9.100000000000001,0.24202898550724639,2.9,2.7,0.1706896551724138,57.0,0.0,24.20289855072464,43.47826086956522,70.0,17.391304347826086,22.72463768115942,Low Risk,1,Promotion-Stalled,-1.874311807037078,-0.5862741403232056
18,0,Travel_Rarely,812,Sales,10,3,Medical,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,No,12,3,1,0,0,2,3,0,0,0,0,0.0,0.0,2.0,0.0,1.0,1.0,1.1988011988011988,2.6666666666666665,2.5,6.300000000000001,0.13333333333333336,1.1,2.75,0.253448275862069,36.0,0.0,13.333333333333336,0.0,48.46153846153847,0.0,5.333333333333335,Low Risk,2,High-Risk Stagnation,-3.4273441124389628,0.2377456237005375
28,0,Travel_Rarely,1476,Research & Development,16,2,Medical,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,No,19,3,3,0,9,2,3,8,3,0,7,0.0,0.3,0.2222222222222222,0.7777777777777778,0.2,1.0,2.8290854572713644,2.6666666666666665,2.5,9.100000000000001,0.20833333333333337,2.2,2.1500000000000004,0.31551724137931036,57.0,0.0,20.833333333333336,30.0,70.0,77.77777777777779,17.333333333333336,Low Risk,1,Promotion-Stalled,-1.5659594770793084,-1.165824193206694
31,0,Travel_Rarely,218,Sales,7,3,Technical Degree,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,No,11,3,2,1,10,3,2,8,7,7,7,0.7777777777777778,0.6363636363636364,0.3333333333333333,0.7777777777777778,0.18181818181818182,0.125,3.4627686156921538,3.3333333333333335,2.0,6.200000000000001,0.49797979797979797,2.4000000000000004,2.6,0.22241379310344828,4.125,46.666666666666664,49.7979797979798,63.63636363636363,47.6923076923077,77.77777777777779,53.01010101010101,Medium Risk,0,Fast-Track Performers,3.3643964248518166,0.9105979723615983
39,0,Travel_Rarely,1132,Research & Development,1,3,Medical,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,No,17,3,1,3,19,5,2,18,10,3,7,0.15789473684210525,0.5,0.2631578947368421,0.3684210526315789,0.15,0.25,3.20326557814062,3.3333333333333335,2.0,9.200000000000001,0.2469298245614035,3.3000000000000003,2.6,0.16034482758620688,12.75,20.0,24.69298245614035,50.0,70.76923076923077,36.84210526315789,30.87719298245614,Low Risk,3,Stable Contributors,0.466203533501544,0.7424923361838616
36,0,Non-Travel,1105,Research & Development,24,4,Life Sciences,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,No,15,3,3,1,11,3,3,9,8,0,8,0.0,0.6666666666666666,0.3,0.8,0.16666666666666666,1.0,2.835582208895552,2.6666666666666665,2.5,7.800000000000001,0.30000000000000004,2.1,2.45,0.2482758620689655,45.0,0.0,30.000000000000004,66.66666666666666,60.00000000000001,80.0,32.0,Low Risk,4,Career Explorers,-0.46457829955547186,-0.7388613006552743
32,0,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,No,14,3,3,1,13,3,2,13,8,4,8,0.2857142857142857,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.2,2.7406296851574212,2.3333333333333335,3.5,7.4,0.4095238095238095,1.8,3.05,0.22241379310344828,8.4,26.666666666666668,40.95238095238095,57.14285714285714,56.92307692307692,57.14285714285714,41.52380952380952,Medium Risk,0,Fast-Track Performers,1.87085977583866,-0.06490276768655745
38,0,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,No,17,3,3,1,19,2,3,10,8,0,1,0.0,0.4,0.18181818181818182,0.09090909090909091,0.15,1.0,4.018993668777075,2.3333333333333335,2.0,8.3,0.26666666666666666,2.3000000000000003,2.2,0.4086206896551724,51.0,0.0,26.666666666666668,40.0,63.846153846153854,9.090909090909092,22.666666666666668,Low Risk,1,Promotion-Stalled,-1.6585972328559182,-1.5630558048029044
58,0,Non-Travel,390,Research & Development,1,4,Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Yes,13,3,4,1,12,2,3,5,3,1,2,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.5,2.8285857071464267,2.3333333333333335,4.0,6.699999999999999,0.2826923076923077,1.5,3.5,0.41034482758620694,19.5,6.666666666666667,28.26923076923077,23.076923076923077,51.53846153846153,33.33333333333333,20.23076923076923,Low Risk,3,Stable Contributors,-0.005685512533253556,0.5892443709129545
31,0,Travel_Rarely,691,Research & Development,5,4,Technical Degree,3,Male,86,3,1,Research Scientist,4,Married,4821,10077,0,Yes,12,3,3,1,6,4,3,5,2,0,3,0.0,0.2857142857142857,0.6666666666666666,0.5,0.14285714285714285,1.0,4.816183816183816,3.3333333333333335,3.0,6.9,0.13809523809523808,1.5999999999999999,3.3000000000000003,0.6017241379310345,36.0,0.0,13.809523809523808,28.57142857142857,53.07692307692308,50.0,14.095238095238095,Low Risk,3,Stable Contributors,-1.636824244304532,1.692209817870551
31,0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,No,12,3,4,0,9,1,3,2,2,1,0,0.3333333333333333,0.2,0.3333333333333333,0.0,0.2,0.5,3.203398300849575,2.0,2.5,6.0,0.3666666666666667,1.6,2.1500000000000004,0.1706896551724138,18.0,6.666666666666667,36.66666666666667,20.0,46.15384615384615,0.0,22.66666666666667,Low Risk,4,Career Explorers,0.32093320464961866,-1.6730428844962928
45,0,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,No,18,3,1,1,24,2,3,24,9,9,11,0.36,0.36,0.08,0.44,0.12,0.1,1.7360879706764412,2.3333333333333335,1.0,8.7,0.38266666666666665,2.6,1.4000000000000001,0.37241379310344824,5.4,60.0,38.266666666666666,36.0,66.92307692307692,44.0,44.10666666666666,Medium Risk,4,Career Explorers,1.7556031333594693,-2.14517840640565
31,0,Travel_Rarely,192,Research & Development,2,4,Life Sciences,3,Male,32,3,1,Research Scientist,4,Divorced,2695,7747,0,Yes,18,3,2,1,3,2,1,2,2,2,2,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,2.6923076923076925,2.6666666666666665,2.5,8.7,0.49166666666666664,1.5999999999999999,2.6500000000000004,0.5706896551724139,18.0,13.333333333333334,49.166666666666664,50.0,66.92307692307692,66.66666666666666,38.66666666666667,Medium Risk,0,Fast-Track Performers,2.1922204437368706,-0.22266016367815739
33,0,Travel_Frequently,553,Research & Development,5,4,Life Sciences,4,Female,74,3,3,Manager,2,Married,11878,23364,6,No,11,3,2,2,12,2,3,10,6,8,8,0.7272727272727273,0.46153846153846156,0.18181818181818182,0.7272727272727273,0.23076923076923078,0.1111111111111111,3.9580139953348885,2.6666666666666665,3.0,5.9,0.5032634032634034,2.8,2.7,0.35172413793103446,3.6666666666666665,53.333333333333336,50.326340326340336,46.15384615384615,45.38461538461539,72.72727272727273,49.97668997668998,Medium Risk,0,Fast-Track Performers,3.0976213849232836,0.16073852627476215
39,0,Travel_Rarely,117,Research & Development,10,1,Medical,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Yes,14,3,4,0,21,3,3,21,9,11,10,0.5,0.4090909090909091,0.13636363636363635,0.45454545454545453,0.18181818181818182,0.08333333333333333,4.265933516620845,2.3333333333333335,3.5,7.4,0.44393939393939397,2.9,2.65,0.653448275862069,3.5,73.33333333333333,44.3939393939394,40.909090909090914,56.92307692307692,45.45454545454545,52.03030303030303,Medium Risk,0,Fast-Track Performers,2.2470490996758885,-0.3956224831770577
43,0,Travel_Frequently,185,Research & Development,10,4,Life Sciences,3,Female,33,3,1,Laboratory Technician,4,Single,2455,10675,0,No,19,3,1,0,9,5,3,8,7,1,7,0.1111111111111111,0.7,0.5555555555555556,0.7777777777777778,0.1,0.5,2.4525474525474524,3.3333333333333335,2.0,10.000000000000002,0.28055555555555556,1.4,2.8000000000000003,0.40344827586206894,28.5,6.666666666666667,28.055555555555557,70.0,76.92307692307693,77.77777777777779,34.22222222222222,Medium Risk,3,Stable Contributors,0.5079650863383621,0.7767755184077282
49,0,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Yes,12,3,4,0,25,2,3,7,1,0,7,0.0,0.038461538461538464,0.25,0.875,0.15384615384615385,1.0,3.490127468132967,2.6666666666666665,3.5,6.300000000000001,0.14294871794871797,2.6,3.25,0.560344827586207,36.0,0.0,14.294871794871797,3.8461538461538463,48.46153846153847,87.5,6.871794871794872,Low Risk,3,Stable Contributors,-1.4408729865442442,0.7432673085744598
52,1,Travel_Rarely,723,Research & Development,8,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,3,1,0,11,3,2,8,2,7,7,0.7777777777777778,0.16666666666666666,0.3333333333333333,0.7777777777777778,0.16666666666666666,0.125,2.469265367316342,2.0,2.0,7.800000000000001,0.5138888888888888,1.6,2.0,0.23275862068965517,5.625,46.666666666666664,51.388888888888886,16.666666666666664,60.00000000000001,77.77777777777779,39.55555555555556,Medium Risk,0,Fast-Track Performers,2.962976850341649,-1.8910048617003463
27,0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Yes,12,3,2,0,4,2,2,4,3,1,2,0.2,0.6,0.4,0.4,0.2,0.5,2.4755244755244754,2.3333333333333335,2.5,6.300000000000001,0.3866666666666666,1.4,2.25,0.6017241379310345,18.0,6.666666666666667,38.66666666666666,60.0,48.46153846153847,40.0,35.46666666666666,Medium Risk,4,Career Explorers,0.9571936825389528,-1.0139223520263614
32,0,Travel_Rarely,588,Sales,8,2,Technical Degree,3,Female,65,2,2,Sales Executive,2,Married,5228,24624,1,Yes,11,3,4,0,13,2,3,13,12,11,9,0.7857142857142857,0.8571428571428571,0.14285714285714285,0.6428571428571429,0.14285714285714285,0.08333333333333333,2.6126936531734133,2.3333333333333335,3.5,5.9,0.6559523809523808,1.6,2.95,0.6327586206896552,2.75,73.33333333333333,65.59523809523809,85.71428571428571,45.38461538461539,64.28571428571429,73.95238095238095,High Risk,0,Fast-Track Performers,4.286810822270751,-0.11578926643387827
27,0,Travel_Rarely,1377,Sales,2,3,Life Sciences,4,Male,74,3,2,Sales Executive,3,Single,4478,5242,1,Yes,11,3,1,0,5,3,3,5,4,0,4,0.0,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,2.237881059470265,3.0,2.5,6.200000000000001,0.26666666666666666,1.9,2.75,0.5706896551724139,33.0,0.0,26.666666666666668,66.66666666666666,47.6923076923077,66.66666666666666,30.666666666666664,Low Risk,3,Stable Contributors,-0.6639077789187335,0.4936508582019315
31,0,Travel_Rarely,691,Sales,7,3,Marketing,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,No,12,3,4,3,13,3,3,7,7,1,7,0.125,0.5,0.375,0.875,0.14285714285714285,0.5,3.7716141929035483,3.3333333333333335,4.0,6.600000000000001,0.23541666666666666,2.5,3.8000000000000003,0.22241379310344828,18.0,6.666666666666667,23.541666666666668,50.0,50.76923076923078,87.5,26.416666666666668,Low Risk,3,Stable Contributors,0.5253282719278923,2.423715924759777
32,0,Travel_Rarely,1018,Research & Development,2,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,No,16,3,3,0,10,0,2,7,7,0,7,0.0,0.6363636363636364,0.0,0.875,0.18181818181818182,1.0,2.52623688155922,3.3333333333333335,2.0,7.300000000000001,0.22575757575757574,2.2,2.6,0.1706896551724138,48.0,0.0,22.575757575757574,63.63636363636363,56.15384615384615,87.5,28.121212121212118,Low Risk,3,Stable Contributors,-0.8190192757698882,0.4918018514758667
28,1,Travel_Rarely,1157,Research & Development,2,4,Medical,1,Male,84,1,1,Research Scientist,4,Married,3464,24737,5,Yes,13,3,4,0,5,4,2,3,2,2,2,0.5,0.3333333333333333,1.0,0.5,0.16666666666666666,0.3333333333333333,3.4605394605394606,2.3333333333333335,2.5,7.300000000000001,0.42499999999999993,0.8,2.85,0.5706896551724139,13.0,13.333333333333334,42.49999999999999,33.33333333333333,56.15384615384615,50.0,30.999999999999993,Low Risk,0,Fast-Track Performers,1.6416695833494408,-0.2655534611959066
30,0,Travel_Rarely,1275,Research & Development,28,2,Medical,4,Female,64,3,2,Research Scientist,4,Married,5775,11934,1,No,13,3,4,2,11,2,3,10,8,1,9,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.8181818181818182,0.16666666666666666,0.5,2.886056971514243,3.3333333333333335,4.0,6.699999999999999,0.26515151515151514,2.3,3.8000000000000003,0.43965517241379315,19.5,6.666666666666667,26.515151515151516,66.66666666666666,51.53846153846153,81.81818181818183,32.6060606060606,Low Risk,3,Stable Contributors,0.6403123738689844,2.4236763745120085
31,0,Travel_Frequently,798,Research & Development,7,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,No,24,4,1,1,10,2,3,10,9,8,9,0.7272727272727273,0.8181818181818182,0.18181818181818182,0.8181818181818182,0.2727272727272727,0.1111111111111111,2.980006664445185,2.6666666666666665,2.0,11.4,0.5924242424242425,2.3000000000000003,2.5,0.37241379310344824,10.666666666666666,53.333333333333336,59.24242424242425,81.81818181818183,87.6923076923077,81.81818181818183,64.24242424242425,Medium Risk,0,Fast-Track Performers,3.4283696235507657,-0.6789794683558251
39,0,Travel_Frequently,672,Research & Development,7,2,Medical,3,Male,54,2,5,Manager,4,Married,19272,21141,1,No,15,3,1,1,21,2,3,21,9,13,3,0.5909090909090909,0.4090909090909091,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.07142857142857142,3.8536292741451708,3.0,2.0,7.5,0.40909090909090906,3.3000000000000003,2.8000000000000003,0.37241379310344824,3.2142857142857144,86.66666666666667,40.90909090909091,40.909090909090914,57.692307692307686,13.636363636363635,54.63636363636363,Medium Risk,0,Fast-Track Performers,1.8422322873234493,0.7124238811415591
